https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/b2668f57-f6bb-4bbb-86bf-73cebf398d73/download/202001jan-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20200113/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/dd1fdaf3-824f-4d22-a9b5-829daf638fd0/download/202002feb-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20200219/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/86213876-04f7-4407-b288-1e969e0fc9cd/download/202003mar-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20200320/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/00b7cded-6158-4282-af01-697dd21b59be/download/202004apr-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20200416/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/a87b79f7-4953-4187-bd24-7d556e86755e/download/202005may-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20200508/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/ef34cff6-6bc3-4155-8389-4b66beb6c598/download/202006june-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20200609/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/87ab9e2d-6c21-4c74-980a-a71779ec9056/download/202007july-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20200729/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/bbf520c7-afa2-43ce-944e-f8d16dee2e86/download/202008aug-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20200817/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/b68fbe9c-f4ea-4eae-ae63-064baeeab7b1/download/202009sep-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20200916/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/bab2fa56-1c0c-410b-9105-c397bc8d3bb6/download/202010oct-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20201020/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/db22db88-17fd-4363-a6b2-27458b39205d/download/202011nov-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20201117/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/f9a22c64-7034-4334-a93c-db15981eb454/download/202012dec-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20201216/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/be9f33e7-f0fd-4d1b-987c-b35df3633bc9/download/202101jan-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20210113/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/07832691-cb89-4560-8199-f0fc07a6a047/download/202102feb-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20210217-5/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/8113e791-8873-444d-baec-5fe3d4f3301a/download/202103mar-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20210315/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/a03147a3-2763-4a0c-bdae-bdf0802fdd03/download/202104apr-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20210423/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/21a4edd9-e145-4a5c-b62c-d34f7fe1ab1e/download/202105may-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20210512/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/8e5954f1-962f-4b4a-bee4-ace02983198a/download/202106jun-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20210617/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/1a6fdae4-4cbd-442e-b409-369794f52167/download/202107jul-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20210715/download
https://www.data.qld.gov.au/dataset/27ddd3b9-e492-41da-a958-94c6d671f9dd/resource/dee650c8-7c3d-4d0e-8261-e63ae1857139/download/202108aug-tl-org-dest-trips.zip,https://transitfeeds.com/p/translink/21/20210805/download
